date,session_key,meeting_key,driver_number,pit_duration,lap_number
2025-06-15T19:33:13.025000+00:00,9963,1263,18,18.2,68.0
2025-06-15T19:33:14.229000+00:00,9963,1263,44,18.2,69.0
2025-06-15T19:33:43.135000+00:00,9963,1263,14,18.2,69.0
2025-06-15T19:33:46.010000+00:00,9963,1263,27,18.3,69.0
2025-06-29T13:21:58.769000+00:00,9955,1264,6,21.2,2.0
2025-06-29T13:33:15.023000+00:00,9955,1264,87,21.9,11.0
2025-06-29T13:34:25.507000+00:00,9955,1264,10,21.9,12.0
2025-06-29T13:34:29.788000+00:00,9955,1264,27,21.2,12.0
2025-06-29T13:35:33.152000+00:00,9955,1264,23,21.2,13.0
2025-06-29T13:35:42.851000+00:00,9955,1264,43,23.0,13.0
2025-06-29T13:41:30.632000+00:00,9955,1264,63,21.3,18.0
2025-06-29T13:41:42.881000+00:00,9955,1264,22,21.4,18.0
2025-06-29T13:42:53.542000+00:00,9955,1264,31,23.1,19.0
2025-06-29T13:43:35.564000+00:00,9955,1264,4,22.1,20.0
2025-06-29T13:45:08.624000+00:00,9955,1264,5,21.6,21.0
2025-06-29T13:48:21.332000+00:00,9955,1264,81,22.5,24.0
2025-06-29T13:49:38.422000+00:00,9955,1264,16,21.3,25.0
2025-06-29T13:50:52.685000+00:00,9955,1264,44,21.2,26.0
2025-06-29T13:51:27.716000+00:00,9955,1264,18,22.9,26.0
2025-06-29T13:53:45.441000+00:00,9955,1264,6,21.6,28.0
2025-06-29T13:56:28.671000+00:00,9955,1264,22,30.0,30.0
2025-06-29T13:58:21.124000+00:00,9955,1264,30,21.4,32.0
2025-06-29T13:59:35.606000+00:00,9955,1264,14,21.8,33.0
2025-06-29T14:05:48.279000+00:00,9955,1264,10,22.1,38.0
2025-06-29T14:06:55.950000+00:00,9955,1264,87,21.7,39.0
2025-06-29T14:07:09.171000+00:00,9955,1264,43,21.0,39.0
2025-06-29T14:10:20.537000+00:00,9955,1264,27,21.0,42.0
2025-06-29T14:13:44.451000+00:00,9955,1264,63,21.8,45.0
2025-06-29T14:17:56.970000+00:00,9955,1264,16,21.5,49.0
2025-06-29T14:18:32.521000+00:00,9955,1264,5,21.2,49.0
2025-06-29T14:19:16.051000+00:00,9955,1264,44,21.1,50.0
2025-06-29T14:19:50.236000+00:00,9955,1264,31,22.2,50.0
2025-06-29T14:21:10.298000+00:00,9955,1264,4,21.4,52.0
2025-06-29T14:22:22.916000+00:00,9955,1264,81,21.0,53.0
2025-06-29T14:23:47.985000+00:00,9955,1264,18,21.7,53.0
2025-06-29T14:32:24.678000+00:00,9955,1264,22,32.6,60.0
2025-07-06T14:08:17.475000+00:00,9947,1277,12,28.7,2.0
2025-07-06T14:16:33.371000+00:00,9947,1277,18,29.1,6.0
2025-07-06T14:22:11.076000+00:00,9947,1277,27,29.7,9.0
2025-07-06T14:22:24.157000+00:00,9947,1277,12,28.7,9.0
2025-07-06T14:23:53.883000+00:00,9947,1277,18,28.8,10.0
2025-07-06T14:23:59.805000+00:00,9947,1277,63,28.6,10.0
2025-07-06T14:24:06.510000+00:00,9947,1277,16,29.0,10.0
2025-07-06T14:24:11.502000+00:00,9947,1277,6,28.5,10.0
2025-07-06T14:24:14.471000+00:00,9947,1277,87,29.2,10.0
2025-07-06T14:25:25.048000+00:00,9947,1277,81,29.4,11.0
2025-07-06T14:25:32.711000+00:00,9947,1277,1,28.1,11.0
2025-07-06T14:25:33.725000+00:00,9947,1277,4,30.6,11.0
2025-07-06T14:25:42.378000+00:00,9947,1277,44,28.9,11.0
2025-07-06T14:25:43.534000+00:00,9947,1277,10,28.9,11.0
2025-07-06T14:25:44.440000+00:00,9947,1277,14,28.7,11.0
2025-07-06T14:25:46.800000+00:00,9947,1277,55,29.5,11.0
2025-07-06T14:25:53.253000+00:00,9947,1277,22,28.5,11.0
2025-07-06T14:27:41.545000+00:00,9947,1277,23,29.2,12.0
2025-07-06T14:42:15.244000+00:00,9947,1277,31,29.5,18.0
2025-07-06T14:47:35.833000+00:00,9947,1277,12,29.7,20.0
2025-07-06T15:18:03.964000+00:00,9947,1277,14,28.5,37.0
2025-07-06T15:19:45.182000+00:00,9947,1277,63,28.2,38.0
2025-07-06T15:24:34.782000+00:00,9947,1277,44,29.1,41.0
2025-07-06T15:24:46.957000+00:00,9947,1277,18,28.5,41.0
2025-07-06T15:24:51.692000+00:00,9947,1277,1,29.6,41.0
2025-07-06T15:24:52.755000+00:00,9947,1277,10,28.4,41.0
2025-07-06T15:25:01.917000+00:00,9947,1277,55,28.6,41.0
2025-07-06T15:25:03.733000+00:00,9947,1277,87,29.0,41.0
2025-07-06T15:25:39.003000+00:00,9947,1277,22,40.1,41.0
2025-07-06T15:26:13.413000+00:00,9947,1277,27,29.9,42.0
2025-07-06T15:26:39.540000+00:00,9947,1277,16,28.8,42.0
2025-07-06T15:26:43.790000+00:00,9947,1277,23,29.2,42.0
2025-07-06T15:26:45.930000+00:00,9947,1277,31,28.6,42.0
2025-07-06T15:27:27.652000+00:00,9947,1277,81,40.2,43.0
2025-07-06T15:28:57.299000+00:00,9947,1277,4,28.2,44.0
2025-07-27T14:46:51.176000+00:00,9939,1265,44,23.2,11.0
2025-07-27T14:46:55.160000+00:00,9939,1265,27,23.5,11.0
2025-07-27T14:46:57.797000+00:00,9939,1265,10,26.8,11.0
2025-07-27T14:46:58.319000+00:00,9939,1265,14,23.4,11.0
2025-07-27T14:48:23.592000+00:00,9939,1265,81,23.8,12.0
2025-07-27T14:48:33.904000+00:00,9939,1265,16,23.8,12.0
2025-07-27T14:48:36.608000+00:00,9939,1265,1,25.9,12.0
2025-07-27T14:48:38.342000+00:00,9939,1265,63,23.6,12.0
2025-07-27T14:48:40.373000+00:00,9939,1265,23,24.0,12.0
2025-07-27T14:48:46.295000+00:00,9939,1265,30,23.2,12.0
2025-07-27T14:48:48.478000+00:00,9939,1265,5,23.2,12.0
2025-07-27T14:48:50.420000+00:00,9939,1265,87,24.1,12.0
2025-07-27T14:48:58.189000+00:00,9939,1265,43,23.6,12.0
2025-07-27T14:49:01.173000+00:00,9939,1265,12,23.6,12.0
2025-07-27T14:49:02.189000+00:00,9939,1265,18,23.7,12.0
2025-07-27T14:49:03.093000+00:00,9939,1265,55,27.5,12.0
2025-07-27T14:50:23.619000+00:00,9939,1265,4,24.3,13.0
2025-07-27T14:50:46.134000+00:00,9939,1265,22,23.3,13.0
2025-07-27T14:50:47.978000+00:00,9939,1265,6,23.5,13.0
2025-07-27T14:50:58.871000+00:00,9939,1265,31,23.8,13.0
2025-07-27T15:04:04.865000+00:00,9939,1265,6,23.3,20.0
2025-07-27T15:14:55.910000+00:00,9939,1265,55,23.7,26.0
2025-07-27T15:18:31.745000+00:00,9939,1265,43,23.4,28.0
2025-07-27T15:20:11.061000+00:00,9939,1265,14,23.6,29.0
2025-07-27T15:21:56.538000+00:00,9939,1265,12,23.0,30.0
2025-07-27T15:25:26.135000+00:00,9939,1265,27,23.8,32.0
2025-08-03T13:10:42.523000+00:00,9928,1266,27,21.5,5.0
2025-08-03T13:22:01.414000+00:00,9928,1266,43,30.2,13.0
2025-08-03T13:23:14.799000+00:00,9928,1266,23,21.3,14.0
2025-08-03T13:23:15.143000+00:00,9928,1266,31,22.4,14.0
2025-08-03T13:24:35.579000+00:00,9928,1266,55,21.6,15.0
2025-08-03T13:27:14.938000+00:00,9928,1266,1,21.4,17.0
2025-08-03T13:28:14.741000+00:00,9928,1266,81,21.1,18.0
2025-08-03T13:29:34.492000+00:00,9928,1266,16,21.1,19.0
2025-08-03T13:29:41.501000+00:00,9928,1266,63,21.7,19.0
2025-08-03T13:31:41.726000+00:00,9928,1266,22,21.2,20.0
2025-08-03T13:32:58.761000+00:00,9928,1266,12,22.3,21.0
2025-08-03T13:45:32.129000+00:00,9928,1266,87,21.7,30.0
2025-08-03T13:46:07.521000+00:00,9928,1266,4,20.9,31.0
2025-08-03T13:48:23.579000+00:00,9928,1266,10,21.6,32.0
2025-08-03T13:49:42.725000+00:00,9928,1266,6,21.0,33.0
2025-08-03T13:52:42.991000+00:00,9928,1266,43,26.2,35.0
2025-08-03T13:53:38.455000+00:00,9928,1266,18,21.4,36.0
2025-08-03T13:55:26.296000+00:00,9928,1266,22,21.5,37.0
2025-08-03T13:56:46.756000+00:00,9928,1266,23,22.7,38.0
2025-08-03T13:57:35.927000+00:00,9928,1266,14,22.2,39.0
2025-08-03T13:58:22.582000+00:00,9928,1266,16,21.1,40.0
2025-08-03T13:59:03.530000+00:00,9928,1266,5,21.7,40.0
2025-08-03T13:59:09.827000+00:00,9928,1266,30,22.1,40.0
2025-08-03T14:00:56.554000+00:00,9928,1266,27,28.7,41.0
2025-08-03T14:02:07.096000+00:00,9928,1266,44,21.1,42.0
2025-08-03T14:02:38.260000+00:00,9928,1266,63,21.4,43.0
2025-08-03T14:05:10.901000+00:00,9928,1266,81,20.9,45.0
2025-08-03T14:10:05.385000+00:00,9928,1266,1,21.2,48.0
2025-08-03T14:14:40.780000+00:00,9928,1266,55,21.4,51.0
2025-08-31T13:14:08.902000+00:00,9920,1267,18,17.5,8.0
2025-08-31T13:26:54.106000+00:00,9920,1267,14,17.4,18.0
2025-08-31T13:28:11.385000+00:00,9920,1267,22,18.3,19.0
2025-08-31T13:28:14.989000+00:00,9920,1267,43,17.9,19.0
2025-08-31T13:28:15.583000+00:00,9920,1267,27,17.6,19.0
2025-08-31T13:31:42.348000+00:00,9920,1267,16,17.0,22.0
2025-08-31T13:32:12.030000+00:00,9920,1267,5,17.9,22.0
2025-08-31T13:32:42.693000+00:00,9920,1267,81,17.3,23.0
2025-08-31T13:32:50.571000+00:00,9920,1267,4,20.0,23.0
2025-08-31T13:33:08.588000+00:00,9920,1267,1,18.7,23.0
2025-08-31T13:33:10.743000+00:00,9920,1267,6,17.4,23.0
2025-08-31T13:33:15.400000+00:00,9920,1267,63,18.8,23.0
2025-08-31T13:33:26.426000+00:00,9920,1267,30,17.5,23.0
2025-08-31T13:33:27.973000+00:00,9920,1267,55,17.6,23.0
2025-08-31T13:33:36.841000+00:00,9920,1267,23,19.6,23.0
2025-08-31T13:33:38.078000+00:00,9920,1267,12,17.4,23.0
2025-08-31T13:33:46.302000+00:00,9920,1267,10,19.2,23.0
2025-08-31T13:41:04.107000+00:00,9920,1267,30,22.2,27.0
2025-08-31T13:41:10.549000+00:00,9920,1267,55,29.4,27.0
2025-08-31T13:57:13.731000+00:00,9920,1267,14,17.9,40.0
2025-08-31T14:10:41.425000+00:00,9920,1267,12,17.3,51.0
2025-08-31T14:11:54.453000+00:00,9920,1267,16,17.0,52.0
2025-08-31T14:12:27.454000+00:00,9920,1267,55,30.3,51.0
2025-08-31T14:12:28.587000+00:00,9920,1267,18,17.5,52.0
2025-08-31T14:12:31.402000+00:00,9920,1267,31,18.2,52.0
2025-08-31T14:12:57.746000+00:00,9920,1267,81,18.5,53.0
2025-08-31T14:13:05.704000+00:00,9920,1267,4,22.6,53.0
2025-08-31T14:13:14.515000+00:00,9920,1267,1,18.2,53.0
2025-08-31T14:13:18.893000+00:00,9920,1267,6,18.5,53.0
2025-08-31T14:13:36.854000+00:00,9920,1267,63,17.3,53.0
2025-08-31T14:13:40.876000+00:00,9920,1267,23,17.8,53.0
2025-08-31T14:13:57.375000+00:00,9920,1267,30,18.5,52.0
2025-08-31T14:13:59.140000+00:00,9920,1267,12,21.3,53.0
2025-08-31T14:14:13.278000+00:00,9920,1267,87,18.6,53.0
2025-08-31T14:14:13.825000+00:00,9920,1267,22,18.1,53.0
2025-08-31T14:14:22.767000+00:00,9920,1267,43,17.5,53.0
2025-08-31T14:14:23.517000+00:00,9920,1267,27,17.9,53.0
2025-08-31T14:25:15.119000+00:00,9920,1267,5,17.4,60.0
2025-08-31T14:31:49.134000+00:00,9920,1267,43,18.0,65.0
2025-08-31T14:32:08.359000+00:00,9920,1267,55,18.0,65.0
2025-09-07T13:16:53.514000+00:00,9912,1268,30,24.1,9.0
2025-09-07T13:29:32.892000+00:00,9912,1268,87,25.3,18.0
2025-09-07T13:30:55.643000+00:00,9912,1268,22,24.3,19.0
2025-09-07T13:32:17.703000+00:00,9912,1268,14,25.1,20.0
2025-09-07T13:32:18.133000+00:00,9912,1268,5,26.1,20.0
2025-09-07T13:41:53.352000+00:00,9912,1268,63,25.0,27.0
2025-09-07T13:43:27.984000+00:00,9912,1268,12,24.9,28.0
2025-09-07T13:46:19.995000+00:00,9912,1268,55,24.6,30.0
2025-09-07T13:49:09.830000+00:00,9912,1268,6,24.3,32.0
2025-09-07T13:50:04.888000+00:00,9912,1268,16,24.2,33.0
2025-09-07T13:50:45.883000+00:00,9912,1268,43,24.9,33.0
2025-09-07T13:55:17.647000+00:00,9912,1268,1,24.5,37.0
2025-09-07T13:57:08.320000+00:00,9912,1268,44,23.9,38.0
2025-09-07T14:01:27.096000+00:00,9912,1268,23,24.7,41.0
2025-09-07T14:06:26.941000+00:00,9912,1268,81,23.6,45.0
2025-09-07T14:07:50.629000+00:00,9912,1268,4,27.4,46.0
2025-09-07T14:12:58.481000+00:00,9912,1268,10,25.0,49.0
2025-09-07T14:13:01.946000+00:00,9912,1268,18,38.4,49.0
2025-09-07T14:15:37.870000+00:00,9912,1268,31,30.7,51.0
2025-09-21T11:06:46.423000+00:00,9904,1269,31,20.6,1.0
2025-09-21T11:06:49.884000+00:00,9904,1269,23,20.7,1.0
2025-09-21T11:09:33.338000+00:00,9904,1269,31,20.7,2.0
2025-09-21T11:35:01.462000+00:00,9904,1269,23,20.4,15.0
2025-09-21T11:36:47.573000+00:00,9904,1269,43,21.0,16.0
2025-09-21T11:39:57.929000+00:00,9904,1269,12,20.6,18.0
2025-09-21T11:41:48.078000+00:00,9904,1269,16,20.5,19.0
2025-09-21T11:43:29.987000+00:00,9904,1269,30,20.2,20.0
2025-09-21T11:45:39.568000+00:00,9904,1269,14,25.7,21.0
2025-09-21T11:54:26.716000+00:00,9904,1269,5,20.8,26.0
2025-09-21T11:55:46.106000+00:00,9904,1269,55,20.5,27.0
2025-09-21T11:58:15.816000+00:00,9904,1269,87,21.1,28.0
2025-09-21T11:59:39.951000+00:00,9904,1269,6,20.2,29.0
2025-09-21T12:10:52.496000+00:00,9904,1269,10,21.5,35.0
2025-09-21T12:11:50.527000+00:00,9904,1269,44,20.0,36.0
2025-09-21T12:12:31.321000+00:00,9904,1269,27,19.9,36.0
2025-09-21T12:13:29.850000+00:00,9904,1269,4,21.9,37.0
2025-09-21T12:14:16.991000+00:00,9904,1269,18,21.8,37.0
2025-09-21T12:15:11.792000+00:00,9904,1269,22,20.3,38.0
2025-09-21T12:16:46.908000+00:00,9904,1269,63,19.8,39.0
2025-09-21T12:18:18.936000+00:00,9904,1269,1,20.2,40.0
2025-10-05T12:25:46.277000+00:00,9896,1270,22,24.6,13.0
2025-10-05T12:25:51.721000+00:00,9896,1270,5,32.8,13.0
2025-10-05T12:27:18.400000+00:00,9896,1270,43,24.0,14.0
2025-10-05T12:34:57.199000+00:00,9896,1270,1,24.0,19.0
2025-10-05T12:37:03.329000+00:00,9896,1270,6,23.8,20.0
2025-10-05T12:38:22.641000+00:00,9896,1270,16,23.6,21.0
2025-10-05T12:41:57.960000+00:00,9896,1270,87,23.9,23.0
2025-10-05T12:43:21.163000+00:00,9896,1270,44,24.7,24.0
2025-10-05T12:43:56.502000+00:00,9896,1270,10,25.5,24.0
2025-10-05T12:44:30.970000+00:00,9896,1270,63,23.9,25.0
2025-10-05T12:44:51.800000+00:00,9896,1270,12,23.8,25.0
2025-10-05T12:45:19.688000+00:00,9896,1270,27,24.1,25.0
2025-10-05T12:46:15.810000+00:00,9896,1270,4,23.3,26.0
2025-10-05T12:48:00.511000+00:00,9896,1270,81,26.6,27.0
2025-10-05T12:48:33.356000+00:00,9896,1270,14,30.7,27.0
2025-10-05T12:53:39.933000+00:00,9896,1270,31,25.0,30.0
2025-10-05T13:06:50.853000+00:00,9896,1270,18,24.0,38.0
2025-10-05T13:13:32.820000+00:00,9896,1270,23,25.7,42.0
2025-10-05T13:17:22.947000+00:00,9896,1270,27,31.8,44.0
2025-10-05T13:19:00.893000+00:00,9896,1270,44,23.3,46.0
2025-10-05T13:23:18.239000+00:00,9896,1270,30,24.0,48.0
2025-10-05T13:26:35.223000+00:00,9896,1270,55,24.0,50.0
2025-10-05T13:28:40.212000+00:00,9896,1270,10,25.1,51.0
2025-10-19T19:16:40.229000+00:00,9888,1271,23,23.7,7.0
2025-10-19T19:28:52.890000+00:00,9888,1271,5,25.5,14.0
2025-10-19T19:41:52.595000+00:00,9888,1271,16,23.7,22.0
2025-10-19T19:45:54.418000+00:00,9888,1271,31,25.0,24.0
2025-10-19T19:50:53.659000+00:00,9888,1271,10,26.6,27.0
2025-10-19T19:52:29.254000+00:00,9888,1271,18,24.1,28.0
2025-10-19T19:52:41.407000+00:00,9888,1271,6,23.8,28.0
2025-10-19T19:53:50.754000+00:00,9888,1271,22,24.5,29.0
2025-10-19T19:55:20.165000+00:00,9888,1271,81,23.4,30.0
2025-10-19T19:55:32.526000+00:00,9888,1271,87,24.1,30.0
2025-10-19T19:55:43.927000+00:00,9888,1271,14,24.0,30.0
2025-10-19T19:55:46.292000+00:00,9888,1271,30,23.6,30.0
2025-10-19T19:56:56.549000+00:00,9888,1271,44,23.9,31.0
2025-10-19T19:57:34.602000+00:00,9888,1271,12,23.9,31.0
2025-10-19T19:58:29.191000+00:00,9888,1271,4,24.5,32.0
2025-10-19T19:59:24.531000+00:00,9888,1271,43,24.0,32.0
2025-10-19T19:59:59.008000+00:00,9888,1271,1,23.9,33.0
2025-10-19T20:00:24.102000+00:00,9888,1271,63,23.5,33.0
2025-10-19T20:00:34.340000+00:00,9888,1271,27,23.7,33.0
2025-10-19T20:06:00.054000+00:00,9888,1271,23,24.5,36.0
2025-10-19T20:06:12.142000+00:00,9888,1271,5,24.0,36.0
2025-10-26T20:06:52.631000+00:00,9877,1272,30,34.2,2.0
2025-10-26T20:27:37.255000+00:00,9877,1272,55,22.5,17.0
2025-10-26T20:31:56.534000+00:00,9877,1272,14,26.8,20.0
2025-10-26T20:34:19.665000+00:00,9877,1272,12,22.4,22.0
2025-10-26T20:35:48.975000+00:00,9877,1272,44,33.3,23.0
2025-10-26T20:37:02.582000+00:00,9877,1272,87,22.6,24.0
2025-10-26T20:37:09.921000+00:00,9877,1272,81,23.2,24.0
2025-10-26T20:38:30.984000+00:00,9877,1272,63,22.3,25.0
2025-10-26T20:40:14.291000+00:00,9877,1272,18,22.0,26.0
2025-10-26T20:41:30.810000+00:00,9877,1272,31,23.2,27.0
2025-10-26T20:46:37.358000+00:00,9877,1272,16,22.2,31.0
2025-10-26T20:50:26.015000+00:00,9877,1272,10,22.8,33.0
2025-10-26T20:50:29.021000+00:00,9877,1272,4,22.5,34.0
2025-10-26T20:51:23.002000+00:00,9877,1272,6,22.1,34.0
2025-10-26T20:54:14.394000+00:00,9877,1272,22,31.6,36.0
2025-10-26T20:55:10.654000+00:00,9877,1272,1,22.7,37.0
2025-10-26T20:55:36.348000+00:00,9877,1272,5,22.4,37.0
2025-10-26T21:01:19.008000+00:00,9877,1272,23,22.0,41.0
2025-10-26T21:04:01.158000+00:00,9877,1272,18,23.7,43.0
2025-10-26T21:08:05.554000+00:00,9877,1272,55,30.5,46.0
2025-10-26T21:09:05.289000+00:00,9877,1272,81,22.1,47.0
2025-10-26T21:09:06.973000+00:00,9877,1272,12,24.5,47.0
2025-10-26T21:09:09.698000+00:00,9877,1272,44,23.3,47.0
2025-10-26T21:10:22.169000+00:00,9877,1272,87,22.1,48.0
2025-10-26T21:10:24.916000+00:00,9877,1272,63,22.4,48.0
2025-10-26T21:11:28.773000+00:00,9877,1272,43,22.7,48.0
2025-10-26T21:21:53.849000+00:00,9877,1272,55,17.9,56.0
2025-11-09T17:06:59.690000+00:00,9869,1273,22,22.9,2.0
2025-11-09T17:07:24.392000+00:00,9869,1273,44,40.0,2.0
2025-11-09T17:15:31.922000+00:00,9869,1273,1,23.1,7.0
2025-11-09T17:17:13.579000+00:00,9869,1273,31,24.2,8.0
2025-11-09T17:24:47.649000+00:00,9869,1273,44,23.4,14.0
2025-11-09T17:28:28.118000+00:00,9869,1273,87,23.7,17.0
2025-11-09T17:28:34.078000+00:00,9869,1273,55,26.0,17.0
2025-11-09T17:29:42.766000+00:00,9869,1273,6,23.7,18.0
2025-11-09T17:29:45.608000+00:00,9869,1273,10,23.6,18.0
2025-11-09T17:31:00.310000+00:00,9869,1273,30,22.8,19.0
2025-11-09T17:33:20.864000+00:00,9869,1273,12,23.3,21.0
2025-11-09T17:37:36.926000+00:00,9869,1273,22,34.1,24.0
2025-11-09T17:42:30.689000+00:00,9869,1273,14,23.9,28.0
2025-11-09T17:43:48.573000+00:00,9869,1273,43,23.7,29.0
2025-11-09T17:43:49.284000+00:00,9869,1273,18,23.7,29.0
2025-11-09T17:44:26.540000+00:00,9869,1273,4,23.4,30.0
2025-11-09T17:47:56.309000+00:00,9869,1273,44,30.7,32.0
2025-11-09T17:49:42.676000+00:00,9869,1273,63,23.3,34.0
2025-11-09T17:49:48.880000+00:00,9869,1273,1,23.0,34.0
2025-11-09T17:51:17.754000+00:00,9869,1273,23,23.0,35.0
2025-11-09T17:52:30.227000+00:00,9869,1273,27,23.0,36.0
2025-11-09T17:53:50.979000+00:00,9869,1273,6,23.4,37.0
2025-11-09T17:59:59.574000+00:00,9869,1273,87,24.6,42.0
2025-11-09T18:01:41.632000+00:00,9869,1273,43,26.1,43.0
2025-11-09T18:05:21.283000+00:00,9869,1273,14,23.5,46.0
2025-11-09T18:06:00.862000+00:00,9869,1273,12,23.4,47.0
2025-11-09T18:06:32.412000+00:00,9869,1273,31,24.1,47.0
2025-11-09T18:06:55.159000+00:00,9869,1273,22,33.8,47.0
2025-11-09T18:07:18.271000+00:00,9869,1273,63,23.1,48.0
2025-11-09T18:09:35.078000+00:00,9869,1273,4,23.2,50.0
2025-11-09T18:11:07.220000+00:00,9869,1273,81,23.1,51.0
2025-11-09T18:14:45.242000+00:00,9869,1273,1,23.3,54.0
2025-11-09T18:15:22.836000+00:00,9869,1273,18,22.9,54.0
2025-11-09T18:16:32.405000+00:00,9869,1273,23,23.1,55.0
2025-11-23T04:06:24.938000+00:00,9858,1274,22,21.3,1.0
2025-11-23T04:06:49.609000+00:00,9858,1274,5,33.2,1.0
2025-11-23T04:08:21.532000+00:00,9858,1274,12,21.9,2.0
2025-11-23T04:08:33.857000+00:00,9858,1274,10,23.9,2.0
2025-11-23T04:08:42.280000+00:00,9858,1274,30,32.7,2.0
2025-11-23T04:26:53.267000+00:00,9858,1274,23,23.3,13.0
2025-11-23T04:29:02.509000+00:00,9858,1274,23,30.0,14.0
2025-11-23T04:32:00.099000+00:00,9858,1274,14,21.0,16.0
2025-11-23T04:33:13.966000+00:00,9858,1274,63,20.9,17.0
2025-11-23T04:33:38.004000+00:00,9858,1274,87,21.4,17.0
2025-11-23T04:38:22.903000+00:00,9858,1274,6,21.3,20.0
2025-11-23T04:39:54.483000+00:00,9858,1274,81,21.3,21.0
2025-11-23T04:41:15.387000+00:00,9858,1274,4,21.0,22.0
2025-11-23T04:41:30.072000+00:00,9858,1274,55,21.1,22.0
2025-11-23T04:44:43.963000+00:00,9858,1274,16,21.3,24.0
2025-11-23T04:45:59.342000+00:00,9858,1274,1,21.7,25.0
2025-11-23T04:46:56.693000+00:00,9858,1274,43,22.8,25.0
2025-11-23T04:49:49.460000+00:00,9858,1274,31,22.3,27.0
2025-11-23T04:50:08.739000+00:00,9858,1274,22,20.6,27.0
2025-11-23T04:51:50.715000+00:00,9858,1274,30,21.2,28.0
2025-11-23T04:52:53.254000+00:00,9858,1274,44,21.6,29.0
2025-11-23T04:54:29.901000+00:00,9858,1274,27,22.3,30.0
2025-11-23T05:01:52.169000+00:00,9858,1274,23,29.3,34.0
2025-11-30T16:14:20.672000+00:00,9850,1275,1,29.9,7.0
2025-11-30T16:14:27.141000+00:00,9850,1275,55,28.5,7.0
2025-11-30T16:14:28.078000+00:00,9850,1275,12,32.0,7.0
2025-11-30T16:14:29.406000+00:00,9850,1275,14,28.2,7.0
2025-11-30T16:14:32.828000+00:00,9850,1275,6,28.8,7.0
2025-11-30T16:14:35.063000+00:00,9850,1275,63,33.2,7.0
2025-11-30T16:14:38.547000+00:00,9850,1275,16,30.3,7.0
2025-11-30T16:14:39.016000+00:00,9850,1275,87,28.8,7.0
2025-11-30T16:14:40.610000+00:00,9850,1275,30,28.9,7.0
2025-11-30T16:14:42.782000+00:00,9850,1275,22,29.1,7.0
2025-11-30T16:14:43.625000+00:00,9850,1275,23,28.8,7.0
2025-11-30T16:14:44.469000+00:00,9850,1275,44,32.1,7.0
2025-11-30T16:14:45.563000+00:00,9850,1275,5,28.4,7.0
2025-11-30T16:14:45.719000+00:00,9850,1275,18,28.1,7.0
2025-11-30T16:14:47.719000+00:00,9850,1275,43,29.5,7.0
2025-11-30T16:15:12.668000+00:00,9850,1275,10,31.3,7.0
2025-11-30T16:16:50.755000+00:00,9850,1275,31,34.0,8.0
2025-11-30T16:19:32.020000+00:00,9850,1275,31,34.5,9.0
2025-11-30T16:41:27.912000+00:00,9850,1275,81,29.0,24.0
2025-11-30T16:42:05.819000+00:00,9850,1275,18,28.0,24.0
2025-11-30T16:42:56.209000+00:00,9850,1275,4,27.9,25.0
2025-11-30T16:52:57.981000+00:00,9850,1275,1,28.1,32.0
2025-11-30T16:53:16.503000+00:00,9850,1275,55,28.1,32.0
2025-11-30T16:53:20.950000+00:00,9850,1275,12,28.5,32.0
2025-11-30T16:53:27.419000+00:00,9850,1275,14,28.9,32.0
2025-11-30T16:53:29.968000+00:00,9850,1275,6,27.9,32.0
2025-11-30T16:53:33.469000+00:00,9850,1275,63,29.0,32.0
2025-11-30T16:53:36.294000+00:00,9850,1275,16,28.9,32.0
2025-11-30T16:53:38.332000+00:00,9850,1275,30,28.0,32.0
2025-11-30T16:53:39.921000+00:00,9850,1275,22,28.3,32.0
2025-11-30T16:53:42.508000+00:00,9850,1275,23,29.4,32.0
2025-11-30T16:53:42.997000+00:00,9850,1275,44,28.5,32.0
2025-11-30T16:53:45.535000+00:00,9850,1275,5,28.2,32.0
2025-11-30T16:53:47.468000+00:00,9850,1275,43,28.9,32.0
2025-11-30T16:53:53.810000+00:00,9850,1275,87,45.2,32.0
2025-11-30T16:53:54.435000+00:00,9850,1275,10,30.5,32.0
2025-11-30T16:56:44.641000+00:00,9850,1275,31,30.4,34.0
2025-11-30T17:05:53.726000+00:00,9850,1275,87,37.5,40.0
2025-11-30T17:07:22.421000+00:00,9850,1275,81,27.8,42.0
2025-11-30T17:10:20.433000+00:00,9850,1275,4,28.2,44.0
2025-11-30T17:18:27.396000+00:00,9850,1275,18,35.6,49.0
2025-12-07T13:14:35.391000+00:00,9839,1276,27,21.6,7.0
2025-12-07T13:16:02.954000+00:00,9839,1276,44,21.6,8.0
2025-12-07T13:16:03.932000+00:00,9839,1276,23,21.5,8.0
2025-12-07T13:23:44.702000+00:00,9839,1276,10,22.5,13.0
2025-12-07T13:24:56.630000+00:00,9839,1276,63,21.9,14.0
2025-12-07T13:25:03.707000+00:00,9839,1276,6,21.9,14.0
2025-12-07T13:25:07.863000+00:00,9839,1276,87,22.2,14.0
2025-12-07T13:26:30.080000+00:00,9839,1276,5,22.1,15.0
2025-12-07T13:26:47.579000+00:00,9839,1276,43,21.9,15.0
2025-12-07T13:27:50.499000+00:00,9839,1276,4,21.3,16.0
2025-12-07T13:27:53.264000+00:00,9839,1276,16,21.6,16.0
2025-12-07T13:27:59.375000+00:00,9839,1276,14,23.2,16.0
2025-12-07T13:31:13.936000+00:00,9839,1276,55,21.7,18.0
